120 120
0 50 37
0 48 40
0 50 43
0 48 46
0 50 49
0 48 52
0 50 55
0 48 58
0 50 61
0 48 64
0 50 67
0 48 70
0 50 73
0 48 76
0 50 79
0 48 82
0 50 85
0 48 88
0 50 91
0 48 94
0 50 97
0 48 100
0 50 103
0 48 106
0 50 109
0 48 112
0 50 115
0 48 118
0 56 1
0 54 4
0 56 7
0 54 10
0 56 13
0 54 16
0 56 19
0 54 22
0 56 25
0 54 28
0 56 31
0 54 34
0 56 37
0 54 40
0 56 43
0 54 46
0 56 49
0 54 52
0 56 55
0 54 58
0 56 61
0 54 64
0 56 67
0 54 70
0 56 73
0 54 76
0 56 79
0 54 82
0 56 85
0 54 88
0 56 91
0 54 94
0 56 97
0 54 100
0 56 103
0 54 106
0 56 109
0 54 112
0 56 115
0 54 118
0 62 1
0 60 4
0 62 7
0 60 10
0 62 13
0 60 16
0 62 19
0 60 22
0 62 25
0 60 28
0 62 31
0 60 34
0 62 37
0 60 40
0 62 43
0 60 46
0 62 49
0 60 52
0 62 55
0 60 58
0 62 61
0 60 64
0 62 67
0 60 70
0 62 73
0 60 76
0 62 79
0 60 82
0 62 85
0 60 88
0 62 91
0 60 94
0 62 97
0 60 100
0 62 103
0 60 106
0 62 109
0 60 112
0 62 115
0 60 118
0 68 1
0 66 4
0 68 7
0 66 10
0 68 13
0 66 16
0 68 19
0 66 22
0 68 25
0 66 28
0 68 31
0 66 34
0 68 37
0 66 40
0 68 43
0 66 46
0 68 49
0 66 52
0 68 55
0 66 58
0 68 61
0 66 64
0 68 67
0 66 70
0 68 73
0 66 76
0 68 79
0 66 82
0 68 85
0 66 88
0 68 91
0 66 94
0 68 97
0 66 100
0 68 103
0 66 106
0 68 109
0 66 112
0 68 115
0 66 118
0 74 1
0 72 4
0 74 7
0 72 10
0 74 13
0 72 16
0 74 19
0 72 22
0 74 25
0 72 28
0 74 31
0 72 34
0 74 37
0 72 40
0 74 43
0 72 46
0 74 49
0 72 52
0 74 55
0 72 58
0 74 61
0 72 64
0 74 67
0 72 70
0 74 73
0 72 76
0 74 79
0 72 82
0 74 85
0 72 88
0 74 91
0 72 94
0 74 97
0 72 100
0 74 103
0 72 106
0 74 109
0 72 112
0 74 115
0 72 118
0 80 1
0 78 4
0 80 7
0 78 10
0 80 13
0 78 16
0 80 19
0 78 22
0 80 25
0 78 28
0 80 31
0 78 34
0 80 37
0 78 40
0 80 43
0 78 46
0 80 49
0 78 52
0 80 55
0 78 58
0 80 61
0 78 64
0 80 67
0 78 70
0 80 73
0 78 76
0 80 79
0 78 82
0 80 85
0 78 88
0 80 91
0 78 94
0 80 97
0 78 100
0 80 103
0 78 106
0 80 109
0 78 112
0 80 115
0 78 118
0 86 1
0 84 4
0 86 7
0 84 10
0 86 13
0 84 16
0 86 19
0 84 22
0 86 25
0 84 28
0 86 31
0 84 34
0 86 37
0 84 40
0 86 43
0 84 46
0 86 49
0 84 52
0 86 55
0 84 58
0 86 61
0 84 64
0 86 67
0 84 70
0 86 73
0 84 76
0 86 79
0 84 82
0 86 85
0 84 88
0 86 91
0 84 94
0 86 97
0 84 100
0 86 103
0 84 106
0 86 109
0 84 112
0 86 115
0 84 118
0 92 1
0 90 4
0 92 7
0 90 10
0 92 13
0 90 16
0 92 19
0 90 22
0 92 25
0 90 28
0 92 31
0 90 34
0 92 37
0 90 40
0 92 43
0 90 46
0 92 49
0 90 52
0 92 55
0 90 58
0 92 61
0 90 64
0 92 67
0 90 70
0 92 73
0 90 76
0 92 79
0 90 82
0 92 85
0 90 88
0 92 91
0 90 94
0 92 97
0 90 100
0 92 103
0 90 106
0 92 109
0 90 112
0 92 115
0 90 118
0 98 1
0 96 4
0 98 7
0 96 10
0 98 13
0 96 16
0 98 19
0 96 22
0 98 25
0 96 28
0 98 31
0 96 34
0 98 37
0 96 40
0 98 43
0 96 46
0 98 49
0 96 52
0 98 55
0 96 58
0 98 61
0 96 64
0 98 67
0 96 70
0 98 73
0 96 76
0 98 79
0 96 82
0 98 85
0 96 88
0 98 91
0 96 94
0 98 97
0 96 100
0 98 103
0 96 106
0 98 109
0 96 112
0 98 115
0 96 118
0 104 1
0 102 4
0 104 7
0 102 10
0 104 13
0 102 16
0 104 19
0 102 22
0 104 25
0 102 28
0 104 31
0 102 34
0 104 37
0 102 40
0 104 43
0 102 46
0 104 49
0 102 52
0 104 55
0 102 58
0 104 61
0 102 64
0 104 67
0 102 70
0 104 73
0 102 76
0 104 79
0 102 82
0 104 85
0 102 88
0 104 91
0 102 94
0 104 97
0 102 100
0 104 103
0 102 106
0 104 109
0 102 112
0 104 115
0 102 118
0 110 1
0 108 4
0 110 7
0 108 10
0 110 13
0 108 16
0 110 19
0 108 22
0 110 25
0 108 28
0 110 31
0 108 34
0 110 37
0 108 40
0 110 43
0 108 46
0 110 49
0 108 52
0 110 55
0 108 58
0 110 61
0 108 64
0 110 67
0 108 70
0 110 73
0 108 76
0 110 79
0 108 82
0 110 85
0 108 88
0 110 91
0 108 94
0 110 97
0 108 100
0 110 103
0 108 106
0 110 109
0 108 112
0 110 115
0 108 118
0 116 1
0 114 4
0 116 7
0 114 10
0 116 13
0 114 16
0 116 19
0 114 22
0 116 25
0 114 28
0 116 31
0 114 34
0 116 37
0 114 40
0 116 43
0 114 46
0 116 49
0 114 52
0 116 55
0 114 58
0 116 61
0 114 64
0 116 67
0 114 70
0 116 73
0 114 76
0 116 79
0 114 82
0 116 85
0 114 88
0 116 91
0 114 94
0 116 97
0 114 100
0 116 103
0 114 106
0 116 109
0 114 112
0 116 115
0 114 118
3 3 3
1 1 3
3 3 9
1 1 9
3 3 15
1 1 15
3 3 21
1 1 21
3 3 27
1 1 27
3 3 33
1 1 33
3 3 39
1 1 39
3 3 45
1 1 45
3 3 51
1 1 51
3 3 57
1 1 57
3 3 63
1 1 63
3 3 69
1 1 69
3 3 75
1 1 75
3 3 81
1 1 81
3 3 87
1 1 87
3 3 93
1 1 93
3 3 99
1 1 99
3 3 105
1 1 105
3 3 111
1 1 111
3 3 117
1 1 117
3 9 3
1 7 3
3 9 9
1 7 9
3 9 15
1 7 15
3 9 21
1 7 21
3 9 27
1 7 27
3 9 33
1 7 33
3 9 39
1 7 39
3 9 45
1 7 45
3 9 51
1 7 51
3 9 57
1 7 57
3 9 63
1 7 63
3 9 69
1 7 69
3 9 75
1 7 75
3 9 81
1 7 81
3 9 87
1 7 87
3 9 93
1 7 93
3 9 99
1 7 99
3 9 105
1 7 105
3 9 111
1 7 111
3 9 117
1 7 117
3 15 3
1 13 3
3 15 9
1 13 9
3 15 15
1 13 15
3 15 21
1 13 21
3 15 27
1 13 27
3 15 33
1 13 33
3 15 39
1 13 39
3 15 45
1 13 45
3 15 51
1 13 51
3 15 57
1 13 57
3 15 63
1 13 63
3 15 69
1 13 69
3 15 75
1 13 75
3 15 81
1 13 81
3 15 87
1 13 87
3 15 93
1 13 93
3 15 99
1 13 99
3 15 105
1 13 105
3 15 111
1 13 111
3 15 117
1 13 117
3 21 3
1 19 3
3 21 9
1 19 9
3 21 15
1 19 15
3 21 21
1 19 21
3 21 27
1 19 27
3 21 33
1 19 33
3 21 39
1 19 39
3 21 45
1 19 45
3 21 51
1 19 51
3 21 57
1 19 57
3 21 63
1 19 63
3 21 69
1 19 69
3 21 75
1 19 75
3 21 81
1 19 81
3 21 87
1 19 87
3 21 93
1 19 93
3 21 99
1 19 99
3 21 105
1 19 105
3 21 111
1 19 111
3 21 117
1 19 117
3 27 3
1 25 3
3 27 9
1 25 9
3 27 15
1 25 15
3 27 21
1 25 21
3 27 27
1 25 27
3 27 33
1 25 33
3 27 39
1 25 39
3 27 45
1 25 45
3 27 51
1 25 51
3 27 57
1 25 57
3 27 63
1 25 63
3 27 69
1 25 69
3 27 75
1 25 75
3 27 81
1 25 81
3 27 87
1 25 87
3 27 93
1 25 93
3 27 99
1 25 99
3 27 105
1 25 105
3 27 111
1 25 111
3 27 117
1 25 117
3 33 3
1 31 3
3 33 9
1 31 9
3 33 15
1 31 15
3 33 21
1 31 21
3 33 27
1 31 27
3 33 33
1 31 33
3 33 39
1 31 39
3 33 45
1 31 45
3 33 51
1 31 51
3 33 57
1 31 57
3 33 63
1 31 63
3 33 69
1 31 69
3 33 75
1 31 75
3 33 81
1 31 81
3 33 87
1 31 87
3 33 93
1 31 93
3 33 99
1 31 99
3 33 105
1 31 105
3 33 111
1 31 111
3 33 117
1 31 117
3 39 3
1 37 3
3 39 9
1 37 9
3 39 15
1 37 15
3 39 21
1 37 21
3 39 27
1 37 27
3 39 33
1 37 33
3 39 39
1 37 39
3 39 45
1 37 45
3 39 51
1 37 51
3 39 57
1 37 57
3 39 63
1 37 63
3 39 69
1 37 69
3 39 75
1 37 75
3 39 81
1 37 81
3 39 87
1 37 87
3 39 93
1 37 93
3 39 99
1 37 99
3 39 105
1 37 105
3 39 111
1 37 111
3 39 117
1 37 117
3 45 3
1 43 3
3 45 9
1 43 9
3 45 15
1 43 15
3 45 21
1 43 21
3 45 27
1 43 27
3 45 33
1 43 33
3 45 39
1 43 39
3 45 45
1 43 45
3 45 51
1 43 51
3 45 57
1 43 57
3 45 63
1 43 63
3 45 69
1 43 69
3 45 75
1 43 75
3 45 81
1 43 81
3 45 87
1 43 87
3 45 93
1 43 93
3 45 99
1 43 99
3 45 105
1 43 105
3 45 111
1 43 111
3 45 117
1 43 117
3 51 3
1 49 3
3 51 9
1 49 9
3 51 15
1 49 15
3 51 21
1 49 21
3 51 27
1 49 27
3 51 33
1 49 33
3 51 39
1 49 39
3 51 45
1 49 45
3 51 51
1 49 51
3 51 57
1 49 57
3 51 63
1 49 63
3 51 69
1 49 69
3 51 75
1 49 75
3 51 81
1 49 81
3 51 87
1 49 87
3 51 93
1 49 93
3 51 99
1 49 99
3 51 105
1 49 105
3 51 111
1 49 111
3 51 117
1 49 117
3 57 3
1 55 3
3 57 9
1 55 9
3 57 15
1 55 15
3 57 21
1 55 21
3 57 27
1 55 27
3 57 33
1 55 33
3 57 39
1 55 39
3 57 45
1 55 45
3 57 51
1 55 51
3 57 57
1 55 57
3 57 63
1 55 63
3 57 69
1 55 69
3 57 75
1 55 75
3 57 81
1 55 81
3 57 87
1 55 87
3 57 93
1 55 93
3 57 99
1 55 99
3 57 105
1 55 105
3 57 111
1 55 111
3 57 117
1 55 117
3 63 3
1 61 3
3 63 9
1 61 9
3 63 15
1 61 15
3 63 21
1 61 21
3 63 27
1 61 27
3 63 33
1 61 33
3 63 39
1 61 39
3 63 45
1 61 45
3 63 51
1 61 51
3 63 57
1 61 57
3 63 63
1 61 63
3 63 69
1 61 69
3 63 75
1 61 75
3 63 81
1 61 81
3 63 87
1 61 87
3 63 93
1 61 93
3 63 99
1 61 99
3 63 105
1 61 105
3 63 111
1 61 111
3 63 117
1 61 117
3 69 3
1 67 3
3 69 9
1 67 9
3 69 15
1 67 15
3 69 21
1 67 21
3 69 27
1 67 27
3 69 33
1 67 33
3 69 39
1 67 39
3 69 45
1 67 45
3 69 51
1 67 51
3 69 57
1 67 57
3 69 63
1 67 63
3 69 69
1 67 69
3 69 75
1 67 75
3 69 81
1 67 81
3 69 87
1 67 87
3 69 93
1 67 93
3 69 99
1 67 99
3 69 105
1 67 105
3 69 111
1 67 111
3 69 117
1 67 117
3 75 3
1 73 3
3 75 9
1 73 9
3 75 15
1 73 15
3 75 21
1 73 21
3 75 27
1 73 27
3 75 33
1 73 33
3 75 39
1 73 39
3 75 45
1 73 45
3 75 51
1 73 51
3 75 57
1 73 57
3 75 63
1 73 63
3 75 69
1 73 69
3 75 75
1 73 75
3 75 81
1 73 81
3 75 87
1 73 87
3 75 93
1 73 93
3 75 99
1 73 99
3 75 105
1 73 105
3 75 111
1 73 111
3 75 117
1 73 117
3 81 3
1 79 3
3 81 9
1 79 9
3 81 15
1 79 15
3 81 21
1 79 21
3 81 27
1 79 27
3 81 33
1 79 33
3 81 39
1 79 39
3 81 45
1 79 45
3 81 51
1 79 51
3 81 57
1 79 57
3 81 63
1 79 63
3 81 69
1 79 69
3 81 75
1 79 75
3 81 81
1 79 81
3 81 87
1 79 87
3 81 93
1 79 93
3 81 99
1 79 99
3 81 105
1 79 105
3 81 111
1 79 111
3 81 117
1 79 117
3 87 3
1 85 3
3 87 9
1 85 9
3 87 15
1 85 15
3 87 21
1 85 21
3 87 27
1 85 27
3 87 33
1 85 33
3 87 39
1 85 39
3 87 45
1 85 45
3 87 51
1 85 51
3 87 57
1 85 57
3 87 63
1 85 63
3 87 69
1 85 69
3 87 75
1 85 75
3 87 81
1 85 81
3 87 87
1 85 87
3 87 93
1 85 93
3 87 99
1 85 99
3 87 105
1 85 105
3 87 111
1 85 111
3 87 117
1 85 117
3 93 3
1 91 3
3 93 9
1 91 9
3 93 15
1 91 15
3 93 21
1 91 21
3 93 27
1 91 27
3 93 33
1 91 33
3 93 39
1 91 39
3 93 45
1 91 45
3 93 51
1 91 51
3 93 57
1 91 57
3 93 63
1 91 63
3 93 69
1 91 69
3 93 75
1 91 75
3 93 81
1 91 81
3 93 87
1 91 87
3 93 93
1 91 93
3 93 99
1 91 99
3 93 105
1 91 105
3 93 111
1 91 111
3 93 117
1 91 117
3 99 3
1 97 3
3 99 9
1 97 9
3 99 15
1 97 15
3 99 21
1 97 21
3 99 27
1 97 27
3 99 33
1 97 33
3 99 39
1 97 39
3 99 45
1 97 45
3 99 51
1 97 51
3 99 57
1 97 57
3 99 63
1 97 63
3 99 69
1 97 69
3 99 75
1 97 75
3 99 81
1 97 81
3 99 87
1 97 87
3 99 93
1 97 93
3 99 99
1 97 99
3 99 105
1 97 105
3 99 111
1 97 111
3 99 117
1 97 117
3 105 3
1 103 3
3 105 9
1 103 9
3 105 15
1 103 15
3 105 21
1 103 21
3 105 27
1 103 27
3 105 33
1 103 33
3 105 39
1 103 39
3 105 45
1 103 45
3 105 51
1 103 51
3 105 57
1 103 57
3 105 63
1 103 63
3 105 69
1 103 69
3 105 75
1 103 75
3 105 81
1 103 81
3 105 87
1 103 87
3 105 93
1 103 93
3 105 99
1 103 99
3 105 105
1 103 105
3 105 111
1 103 111
3 105 117
1 103 117
3 111 3
1 109 3
3 111 9
1 109 9
3 111 15
1 109 15
3 111 21
1 109 21
3 111 27
1 109 27
3 111 33
1 109 33
3 111 39
1 109 39
3 111 45
1 109 45
3 111 51
1 109 51
3 111 57
1 109 57
3 111 63
1 109 63
3 111 69
1 109 69
3 111 75
1 109 75
3 111 81
1 109 81
3 111 87
1 109 87
3 111 93
1 109 93
3 111 99
1 109 99
3 111 105
1 109 105
3 111 111
1 109 111
3 111 117
1 109 117
3 117 3
1 115 3
3 117 9
1 115 9
3 117 15
1 115 15
3 117 21
1 115 21
3 117 27
1 115 27
3 117 33
1 115 33
3 117 39
1 115 39
3 117 45
1 115 45
3 117 51
1 115 51
3 117 57
1 115 57
3 117 63
1 115 63
3 117 69
1 115 69
3 117 75
1 115 75
3 117 81
1 115 81
3 117 87
1 115 87
3 117 93
1 115 93
3 117 99
1 115 99
3 117 105
1 115 105
3 117 111
1 115 111
3 117 117
1 115 117
